Tweet Date,Sentence,Quote Count,Reply Count,Retweet Count,Favorite Count,Sentiment,English Translation
Thu Jul 08 02:41:46 +0000 2021,"$hmsp bikin malu nama blue chip aja nih, saham gorengan lain ijo parah, sepertinya memang harus dikatain dulu ya semoga to the moon besok",0,1,0,0,Negative,"$hmsp, this is embarrassing the name of blue chip, other fried stocks are really green, it seems like we have to say something first, hopefully to the moon tomorrow"
Mon Jul 05 00:10:45 +0000 2021,"[USERNAME] Kebalikann euy, saham saham “lucu” bakalan bagger selama PPKM. hmsp, Trio farmasi, bank jumbo malah akan recovery wkwkwkwk",0,0,0,0,Positive,"[USERNAME] On the contrary, “funny” stocks will be baggers during PPKM. hmsp, Trio pharmaceuticals, jumbo banks will actually recover wkwkwkwk"
Sun Jul 04 23:40:39 +0000 2021,"IHSG Diperkirakan Terkoreksi, Rekomendasi Saham SIMP, HMSP, HRUM [URL]",0,0,0,0,Negative,"IHSG Estimated to be Corrected, SIMP, HMSP, HRUM Stock Recommendations [URL]"
Fri Jul 02 05:40:04 +0000 2021,[USERNAME] HMSP BBTN PTPP gue udah mulai naik kok wkwk,0,0,0,0,Positive,"[USERNAME] My HMSP BBTN PTPP has started to go up, haha"
Tue Jun 29 09:16:05 +0000 2021,"Kamu ngoleksi saham rokok? berikut ini analisis saham fundamental rokok HMSP, GGRM, dan WIIM? Kapan ya naiknya? penasaran kan? Tonton sampai habis ya [URL]",0,0,0,0,Neutral,"Do you collect cigarette stocks? Here is a fundamental analysis of cigarette stocks HMSP, GGRM, and WIIM? When will it go up? Curious, right? Watch until the end [URL]"
Tue Jun 29 01:23:35 +0000 2021,"IHSG dalam Tren Bearish, Cermati Saham Big Caps HMSP Hingga BBCA [URL]",0,0,0,1,Negative,"IHSG in Bearish Trend, Watch Big Caps Stocks HMSP to BBCA [URL]"
Mon Jun 28 14:58:18 +0000 2021,Analisa IHSG dan Analisa saham ggrm dan hmsp yang lagi to the moon serta review screaning saham saham sebelumnya. [URL],0,0,0,4,Positive,IHSG Analysis and Analysis of ggrm and hmsp shares that are to the moon and review of previous stock screenings. [URL]
Mon Jun 28 07:59:34 +0000 2021,Begitupun dengan $HMSP hari ini. Memberikan cuan bagi yang berani belanja pagi ini. Alhamdulillah. Saham non syariah. 😅 [URL],0,0,0,0,Positive,Likewise with $HMSP today. Giving profit to those who dare to shop this morning. Alhamdulillah. Non-sharia stocks. 😅 [URL]
Mon Jun 28 04:51:56 +0000 2021,[USERNAME] Asii sama hmsp ku jg minus banyak min🥲 positif thinking aja karena masih pandemi jd blum stabil🥲,0,0,0,0,Negative,"[USERNAME] Asii and my hmsp also have a lot of minuses, min🥲 Just think positively because it's still a pandemic so it's not stable yet🥲"
Sun Jun 27 18:43:40 +0000 2021,"saham yang paling membuat terpuruk adalah HMSP. dulu aku tertarik banget. Baca laporan keuangan bagus, apalagi banyak varian produk yang bakal dikeluarin. Di sisi lain, aku kok gak begitu yakin dengan industri rokok. Jadilah HMSP ini prasasti saham yang paling minus.",0,0,0,0,Negative,"The stock that caused the most slump was HMSP. I used to be very interested. Reading the financial report was good, especially the many product variants that would be released. On the other hand, I'm not so sure about the cigarette industry. So HMSP is the most minus stock inscription."
Sat Jun 26 12:57:40 +0000 2021,"[USERNAME] Klo di saham icbp hmsp unvr,quote ini g bs dipake kapten wkwkwk. Makin beli makin turun",0,0,0,1,Negative,"[USERNAME] If it's on ICBP HMSP UNVR shares, this quote can't be used, captain, hahaha. The more you buy, the lower it goes."
Sun Jun 20 02:34:55 +0000 2021,Bagaimana pendapat kamu tentang saham UNVR ICBP HMSP,3,32,1,20,Neutral,What do you think about UNVR ICBP HMSP shares?
Fri Jun 18 13:48:38 +0000 2021,[HASHTAG] 2 saham yg sepanjang tahun 2020 sudah bertahan positif kembali tergerus bahkan kayanya lebih low dibandingkan pasca pandemi covid19 dimulai : [HASHTAG] 1125 - 3.02% [HASHTAG] 4900 -3.45% cont....,0,2,0,0,Negative,[HASHTAG] 2 stocks that have remained positive throughout 2020 have been eroded again and are even lower than after the Covid-19 pandemic started: [HASHTAG] 1125 - 3.02% [HASHTAG] 4900 -3.45% cont....
Fri Jun 18 11:49:38 +0000 2021,"[USERNAME] wkwkw udah di clnya, sisa dada -w dan hmsp",0,1,0,0,Negative,"[USERNAME] wkwkw already in the CL, the rest is chest -w and hmsp"
Fri Jun 18 09:21:14 +0000 2021,Udah lama ga buka bursa saham Indonesia ternyata deviden HMSP gede juga yak hhmmm Lumayan lah,0,0,0,0,Positive,"It's been a long time since I opened the Indonesian stock exchange, it turns out that HMSP's dividends are quite large, huh? Hmmm, that's not bad."
Mon Jun 14 03:24:04 +0000 2021,"Selain BBCA, HMSP, UNVR, Saham Big Caps Apa Saja yang Tergerus Kebijakan Free float? [URL]",0,0,0,2,Neutral,"Besides BBCA, HMSP, UNVR, What Other Big Caps Stocks Are Eroded by Free Float Policy? [URL]"
Fri Jun 11 08:44:18 +0000 2021,$UNVR $HMSP merupakan contoh saham yang setelah stock split justru nilainya turun terus cenderung downtrend... Kenapa? [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],1,0,0,4,Negative,"$UNVR $HMSP is an example of a stock that after the stock split actually continued to decline in value, tending to trend down... Why? [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Fri Jun 11 08:40:08 +0000 2021,"[USERNAME] $HMSP masih di dasar jurang terdalam, kalo berani sih hahahahahhaa",0,0,0,0,Negative,"[USERNAME] $HMSP is still at the bottom of the deepest abyss, if you dare hahahahahhaa"
Fri Jun 11 08:18:29 +0000 2021,Banyak saham yang stock split karena kurang liquid dan terlalu mahal. Apakah stock split solusi yang baik? Full article : [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] $UNVR $HMSP $SRTG $EMTK [HASHTAG] [HASHTAG] [URL],0,0,0,3,Neutral,Many stocks are splitting because they are illiquid and overpriced. Is a stock split a good solution? Full article : [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] $UNVR $HMSP $SRTG $EMTK [HASHTAG] [HASHTAG] [URL]
Fri Jun 11 05:56:46 +0000 2021,Gimana nih profile sahamnya?? Jangan lupa di save ya biar ga lupa guyss. Kalo mau nambahin boleh banget kok tinggal komen aja yah di bawah😉. Dadahh😊 [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],0,0,1,0,Neutral,"How is the stock profile?? Don't forget to save it so you don't forget guyss. If you want to add, you can just comment below😉. Dadahh😊 [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Fri Jun 11 05:53:06 +0000 2021,"Induk usaha HM Sampoerna adalah PT Philip Morris Indonesia (menguasai 92,50% saham HMSP), sedangkan induk usaha utama HM Sampoerna adalah Philip Morris International, Inc. [URL]",0,1,1,0,Neutral,"HM Sampoerna's parent company is PT Philip Morris Indonesia (controlling 92.50% of HMSP shares), while HM Sampoerna's main parent company is Philip Morris International, Inc. [URL]"
Fri Jun 11 05:52:38 +0000 2021,"Berdasarkan Anggaran Dasar Perusahaan, ruang lingkup kegiatan HMSP meliputi manufaktur dan perdagangan rokok serta investasi saham pada perusahaan-perusahaan lain. Merek-merek rokok HM Sampoerna : A Mild, Dji Sam Soe, Sampoerna Kretek, U mild dan mendistribusikan Marlboro. [URL]",0,1,1,0,Neutral,"Based on the Company's Articles of Association, the scope of HMSP's activities includes cigarette manufacturing and trading as well as stock investment in other companies. HM Sampoerna's cigarette brands: A Mild, Dji Sam Soe, Sampoerna Kretek, U mild and distributes Marlboro. [URL]"
Thu Jun 10 13:31:07 +0000 2021,"Tarif Cukai Tidak Naik pada 2022, Pilih Saham GGRM atau HMSP? [URL]",0,0,1,1,Positive,"Excise Tariffs Not Increasing in 2022, Choose GGRM or HMSP Stocks? [URL]"
Wed Jun 09 04:51:47 +0000 2021,"$HMSP : Getting Down Pada perdagangan 9 Juni 2021, HMSP melanjutkan penurunan mencapai support 1220 dan ditutup turun -1,62%. Berapakah target penurunan HMSP ? Tonton kembali analisa lengkapnya: [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,2,Negative,"$HMSP : Getting Down On June 9, 2021 trading, HMSP continued to decline reaching support at 1220 and closed down -1.62%. What is the target for HMSP's decline? Watch the full analysis again: [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Tue Jun 08 11:05:05 +0000 2021,"$HMSP hari ini ex date, langsung di distribusi sama Pelaku Pasasrnya. Lihat aja broker2 yang jualan dan broker2 yang nampung. Siapa yang kira2 kuat? Dan juga, kayaknya ini salah satu saham yang buat IHSG makin turun diantara saham-saham bluechip lainnya yang pada turun hari ini. [URL]",0,0,0,0,Negative,"$HMSP today is ex date, directly distributed by Market Players. Just look at the brokers who sell and the brokers who accept. Who do you think is strong? And also, it seems like this is one of the stocks that makes IHSG fall even further among other bluechip stocks that are falling today. [URL]"
Wed Jun 02 00:34:33 +0000 2021,"HMSP akan membagikan dividen tunai Rp 72,8 per saham, cum date 9 Juni: Bisnis",0,2,2,14,Positive,"HMSP to distribute cash dividend of Rp 72.8 per share, cum date June 9: Bisnis"
Tue Jun 01 13:08:30 +0000 2021,"Kemaren liat influencer nikahan maharnya pake saham MDKA. Gue jadi kepikiran, $HMSP gue jadiin mahar aja kali ya, mayan nih, dijual gak bisa, buat kewong bisa. [URL]",3,10,3,4,Negative,"Yesterday I saw a wedding influencer dowry using MDKA stock. I thought, $ HMSP I make dowry aja kali ya, pretty here, sold can not, for kewong can. [URL]"
Fri May 28 00:29:50 +0000 2021,"RUPS HMSP menyetujui rencana pembagian dividen tunai Rp 72,8//saham&gt Angka ini turun dari dividen tahun lalu Rp 119,8 karena laba tahun 2020 turun 37%: Kontan RUPS Phapros (PEHA) menyetujui rencana pembagian dividen Rp 19,4 miliar, setara Rp 23,09 per saham",1,2,1,8,Positive,"HMSP GMS approves cash dividend distribution plan of Rp 72.8//share&gt This figure is down from last year's dividend of Rp 119.8 because 2020 profit fell 37%: Kontan Phapros (PEHA) GMS approves dividend distribution plan of Rp 19.4 billion, equivalent to Rp 23.09 per share"
Thu May 27 06:14:02 +0000 2021,"HM Sampoerna (HMSP) Tebar Dividen 2020 Rp72,8 per Saham, Total Rp8,46 Triliun: Hal tersebut diputuskan dalam rapat umum pemegang saham tahunan 2020 yang diselenggarakan pada Kamis (27/5/2021). Adapun, per 30 April 2021 ... [URL] [HASHTAG] [HASHTAG]",0,0,0,0,Positive,"HM Sampoerna (HMSP) Distributes 2020 Dividends of IDR 72.8 per Share, Total IDR 8.46 Trillion: This was decided at the 2020 annual general meeting of shareholders held on Thursday (27/5/2021). As of April 30, 2021 ... [URL] [HASHTAG] [HASHTAG]"
Thu May 27 05:27:32 +0000 2021,"HM Sampoerna (HMSP) Tebar Dividen 2020 Rp72,8 per Saham, Total Rp8,46 Triliun [URL]",0,0,1,1,Positive,"HM Sampoerna (HMSP) Distributes 2020 Dividends of Rp72.8 per Share, Total Rp8.46 Trillion [URL]"
Thu May 27 03:15:29 +0000 2021,"[BREAKING] $HMSP membagikan dividen sebesar Rp72,8 per lembar saham dari laba tahun 2020. Ini sekitar 5% yield dari harga saham HMSP saat ini di Rp1,290 per lembar.",6,9,8,19,Positive,"[BREAKING] $HMSP distributed dividends of Rp72.8 per share from 2020 profit. This is around 5% yield from HMSP's current share price of Rp1,290 per share."
Tue May 25 08:59:12 +0000 2021,[USERNAME] Ada apa dendam bgt ni sender kyknya sama saham icbp indf ggrm hmsp wkwk,0,1,0,0,Neutral,"[USERNAME] What's wrong with this sender? It seems like he has a grudge against ICBP INF GGR shares, hmsp, lol"
Tue May 18 04:52:45 +0000 2021,"[USERNAME] [USERNAME] Tiap orang kan beda2 kak.. Hrsnya sbg investor justru momen2 kaya gini yg ditunggu kan? Kecuali kalo fund manager baru kayanya akan rebalancing porto mengikuti indeks. Apalagi sektor consumer bobot percentagenya to ihsg kaya unvr, ggrm, hmsp, dll bakal dipangkas",0,1,0,0,Neutral,"[USERNAME] [USERNAME] Everyone is different, sis. As an investor, you should be waiting for moments like this, right? Unless the new fund manager seems to be rebalancing the portfolio to follow the index. Moreover, the consumer sector's percentage weight to ihsg like unvr, ggrm, hmsp, etc. will be cut"
Mon May 17 08:58:51 +0000 2021,"Sendernya lg nyangkut saham consumer apa yak? Udh ngegoblokin org2 yg pegang saham hmsp, ggrm, unvr, icbp ama indf trs ampe segitunya 🤣😬🤣😬🤣",0,0,0,0,Negative,"Is the sender still involved in consumer stocks? They've already made people who hold HMSP, GGRM, UNVR, ICBP and INDF stocks stupid and it's gotten to that point 🤣😬🤣😬🤣"
Mon May 17 07:43:54 +0000 2021,"[USERNAME] Hmsp aku terus minus jir, satu satunya saham yang merah terus udah setahunan lebih wkwkw, sama pgas deng",0,0,0,0,Negative,"[USERNAME] Hmsp I keep losing money, the only stock that's been in the red for more than a year, hahaha, same as Pgas deng"
Sat May 15 09:47:24 +0000 2021,"Di sektor tembakau dan rokok, $HMSP dan $GGRM menduduki peringkat 7 &amp 8. $HMSP saham nya mayoritas (92.5%) dimiliki oleh Phillip Morris ( $PM ) yg menduduki peringkat 1. [URL]",0,1,0,2,Neutral,"In the tobacco and cigarette sector, $HMSP and $GGRM are ranked 7 & 8. $HMSP shares are majority (92.5%) owned by Phillip Morris ( $PM ) which is ranked 1. [URL]"
Thu May 13 17:44:22 +0000 2021,"[USERNAME] [USERNAME] Sebagai pemilik saham BBCA, DNET, HMSP, GGRM, dan LPKR, saya merasa dipanggil",0,0,0,0,Neutral,"[USERNAME] [USERNAME] As a shareholder of BBCA, DNET, HMSP, GGRM, and LPKR, I feel called"
Mon May 10 11:36:12 +0000 2021,"[USERNAME] reksadana dimulai dari 100rb saham gua 1jt. pertama beli saham BBRI BTPS HMSP habis itu gua belajar, top up. semakin nambah ilmu gua pelan pelan nambah dana",0,0,0,0,Neutral,"[USERNAME] mutual funds start from 100 thousand, my shares are 1 million. First I bought BBRI BTPS HMSP shares, then I studied, topped up. The more I increase my knowledge, the more I increase my funds"
Mon May 10 05:37:03 +0000 2021,[USERNAME] Min [USERNAME] HMSP rups 27 may. Tau dr mana klo 70 perak? Fyi taun lalu dividen 119 100% dividend payout ratio [URL],1,1,0,0,Neutral,[USERNAME] Min [USERNAME] HMSP RUPS 27 May. How do you know it's 70 perak? FYI last year the dividend was 119 100% dividend payout ratio [URL]
Tue Feb 27 02:34:45 +0000 2024,"Just saran buat yg baru atau mau terjun atau invest dipersahaman, misal kita ingin invest di ADRO / BYAN (batubara) setidaknya Anda lihat dulu harga coal secara global (dunia) apakah sedang murah atau mahal, lalu cek juga secara teknikal apakah sedang bulish, (cont)",1,5,1,11,Neutral,"Just a suggestion for those who are new or want to jump in or invest in stocks, for example if we want to invest in ADRO / BYAN (coal) at least you should first look at the global (world) coal price whether it is cheap or expensive, then also check technically whether it is bullish, (cont)"
Tue Feb 20 10:12:14 +0000 2024,"Untuk saham top gainer &amp top loser hari ini: Top Gainer TCPI, Rp. 7,950 (+325) RDTX, Rp. 14,275 (+300) ADMF, Rp. 12,275 (+250) Top Loser DSSA, Rp. 115,025 (-13,475) CUAN, Rp. 7,050 (-850) BYAN, Rp. 19,000 (-600) [URL]",0,1,0,0,Neutral,"For today's top gainer & top loser stocks: Top Gainer TCPI, Rp. 7,950 (+325) RDTX, Rp. 14,275 (+300) ADMF, Rp. 12,275 (+250) Top Loser DSSA, Rp. 115,025 (-13,475) CUAN, Rp. 7,050 (-850) BYAN, Rp. 19,000 (-600) [URL]"
Mon Feb 19 08:07:48 +0000 2024,"Kekayaan pemilik emiten batu bara PT Bayan Resources Tbk (BYAN), Low Tuck Kwong, turun sejalan dengan menyusutnya harga saham perusahaan. Simak selengkapnya: [URL] [URL]",0,0,0,0,Negative,"The wealth of coal issuer PT Bayan Resources Tbk (BYAN), Low Tuck Kwong, has fallen in line with the company's declining share price. Read more: [URL] [URL]"
Fri Feb 16 07:02:09 +0000 2024,Terjadi transaksi tutup sendiri (crossing) saham Bayan Resources (BYAN) bernilai jumbo di pasar negosiasi BEI [URL] [HASHTAG] [HASHTAG] [HASHTAG],0,0,0,0,Neutral,There was a self-closing transaction (crossing) of Bayan Resources (BYAN) shares with a jumbo value on the IDX negotiation market [URL] [HASHTAG] [HASHTAG] [HASHTAG]
Fri Feb 16 06:23:05 +0000 2024,"Ada Transaksi Crossing Saham Bayan Resources (BYAN) Rp3,24 Triliun, Harga Diskon [URL]",0,0,0,1,Neutral,"There is a Crossing Transaction of Bayan Resources (BYAN) Shares of Rp3.24 Trillion, Discount Price [URL]"
Fri Jan 12 22:38:25 +0000 2024,"[USERNAME] Gw kalo cash sih dikit Cuma ada beberapa aset saham dan crypto Di saham Ada BBCA,ITMG,GGRM,BYAN dan PTBA Dan crypto ada BTC,ETH,SOL dan BONK.",0,0,0,0,Neutral,"[USERNAME] I only have a little cash. I only have a few stock and crypto assets. In stocks there are BBCA, ITMG, GGRM, BYAN and PTBA. And in crypto there are BTC, ETH, SOL and BONK."
Wed Jan 10 07:36:07 +0000 2024,mencoba lagi masuk saham gak liquid MBSS mumpung lagi 1170 nyoba diemin 1-2 tahun kayak dulu jaman BYAN (sangat cuan kotos2) sama CITA (lumayan bagger)..mau tau jadi berapa nanti.. shm!,0,1,0,1,Positive,"trying again to enter the illiquid MBSS stock while it's still at 1170, trying to leave it for 1-2 years like in the past when I was with BYAN (very profitable) and CITA (quite a bagger)..want to know how much it will be later.. shm!"
Tue Jan 09 09:16:07 +0000 2024,[USERNAME] Hampir2 mirip dengan BYAN yg dulu naik daun,0,0,0,0,Positive,[USERNAME] Almost similar to BYAN which was once popular
Tue Jan 09 02:35:34 +0000 2024,"IHSG Dibuka Volatil, Mayoritas Saham Big Caps (AMMN, BBNI, BYAN) Mekar [URL]",0,1,0,0,Positive,"IHSG Opens Volatile, Majority of Big Caps Stocks (AMMN, BBNI, BYAN) Bloom [URL]"
Wed Jan 03 10:29:20 +0000 2024,"Untuk saham top gainer &amp top loser hari ini: Top Gainer MCAS, Rp. 5,000 (+510) ARTO, Rp. 3,160 (+230) GGRM, Rp. 21,025 (+225) Top Loser ITMG, Rp. 25,750 (-625) BYAN, Rp. 19,600 (-350) UNTR, Rp. 23,225 (-250) [URL]",0,1,0,0,Neutral,"For today's top gainer & top loser stocks: Top Gainer MCAS, Rp. 5,000 (+510) ARTO, Rp. 3,160 (+230) GGRM, Rp. 21,025 (+225) Top Loser ITMG, Rp. 25,750 (-625) BYAN, Rp. 19,600 (-350) UNTR, Rp. 23,225 (-250) [URL]"
Thu Dec 28 10:28:48 +0000 2023,"Untuk saham top gainer &amp top loser hari ini: Top Gainer GGRM, Rp. 20,575 (+575) BYAN, Rp. 19,825 (+525) MKPI, Rp. 26,775 (+525) Top Loser TCPI, Rp. 7,200 (-625) DCII, Rp. 43,000 (-500) CSMI, Rp. 2,880 (-310) [URL]",0,1,0,0,Neutral,"For today's top gainer & top loser stocks: Top Gainer GGRM, Rp. 20,575 (+575) BYAN, Rp. 19,825 (+525) MKPI, Rp. 26,775 (+525) Top Loser TCPI, Rp. 7,200 (-625) DCII, Rp. 43,000 (-500) CSMI, Rp. 2,880 (-310) [URL]"
Mon Dec 18 10:37:09 +0000 2023,"Untuk saham top gainer &amp top loser hari ini: Top Gainer CUAN, Rp. 13,425 (+625) UNTR, Rp. 21,800 (+525) KAEF, Rp. 1,265 (+250) Top Loser NFCX, Rp. 3,530 (-760) WIIM, Rp. 2,230 (-740) BYAN, Rp. 19,000 (-500) [URL]",0,1,0,1,Neutral,"For today's top gainer & top loser stocks: Top Gainer CUAN, Rp. 13,425 (+625) UNTR, Rp. 21,800 (+525) KAEF, Rp. 1,265 (+250) Top Loser NFCX, Rp. 3,530 (-760) WIIM, Rp. 2,230 (-740) BYAN, Rp. 19,000 (-500) [URL]"
